station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BDL,1/18/2019 5:50,-72.6825,41.9381,M,M,M,0,0,M,30.24,M,10,M,OVC,M,M,M,9000,M,M,M,M,M,M,M,M,M,M,M,KBDL 180550Z AUTO 00000KT 10SM OVC090 M04/M13 A3023 RMK T10401130 MADISHF
BDL,1/18/2019 5:51,-72.6825,41.9381,25,9,50.07,0,0,0,30.24,1024.1,10,M,FEW,OVC,M,M,6000,9000,M,M,M,M,M,M,M,M,M,25,KBDL 180551Z 00000KT 10SM FEW060 OVC090 M04/M13 A3024 RMK AO2 SLP241 T10391128 11033 21044 58018
BDL,1/18/2019 5:55,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,OVC,M,M,M,8500,M,M,M,M,M,M,M,M,M,M,M,KBDL 180555Z AUTO 00000KT 10SM OVC085 M04/M12 A3022 RMK T10401120 MADISHF
BDL,1/18/2019 6:00,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,OVC,M,M,M,8500,M,M,M,M,M,M,M,M,M,M,M,KBDL 180600Z AUTO 00000KT 10SM OVC085 M04/M12 A3022 RMK T10401120 MADISHF
BDL,1/18/2019 6:05,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,FEW,OVC,M,M,3000,7999,M,M,M,M,M,M,M,M,M,M,KBDL 180605Z AUTO 00000KT 10SM FEW030 OVC079 M04/M12 A3022 RMK T10401120 MADISHF
BDL,1/18/2019 6:10,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,SCT,OVC,M,M,3000,7999,M,M,M,M,M,M,M,M,M,M,KBDL 180610Z AUTO 00000KT 10SM SCT030 OVC079 M04/M12 A3022 RMK T10401120 MADISHF
BDL,1/18/2019 6:15,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,SCT,OVC,M,M,3200,7999,M,M,M,M,M,M,M,M,M,M,KBDL 180615Z AUTO 00000KT 10SM SCT032 OVC079 M04/M13 A3022 RMK T10401130 MADISHF
BDL,1/18/2019 6:25,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,BKN,BKN,OVC,M,3200,5500,7999,M,M,M,M,M,M,M,M,M,KBDL 180625Z AUTO 00000KT 10SM BKN032 BKN055 OVC079 M04/M13 A3022 RMK T10401130 MADISHF
BDL,1/18/2019 6:30,-72.6825,41.9381,M,M,M,0,0,M,30.22,M,10,M,BKN,BKN,OVC,M,3200,5500,7000,M,M,M,M,M,M,M,M,M,KBDL 180630Z AUTO 00000KT 10SM BKN032 BKN055 OVC070 M04/M12 A3021 RMK T10401120 MADISHF
BDL,1/18/2019 6:35,-72.6825,41.9381,M,M,M,0,0,M,30.22,M,10,M,BKN,OVC,M,M,3399,6000,M,M,M,M,M,M,M,M,M,M,KBDL 180635Z AUTO 00000KT 10SM BKN033 OVC060 M04/M12 A3021 RMK T10401120 MADISHF
BDL,1/18/2019 6:40,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,OVC,M,M,M,3399,M,M,M,M,M,M,M,M,M,M,M,KBDL 180640Z AUTO 00000KT 10SM OVC033 M04/M12 A3022 RMK T10401120 MADISHF
BDL,1/18/2019 6:45,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,OVC,M,M,M,3399,M,M,M,M,M,M,M,M,M,M,M,KBDL 180645Z AUTO 00000KT 10SM OVC033 M04/M12 A3022 RMK T10401120 MADISHF
BDL,1/18/2019 6:50,-72.6825,41.9381,M,M,M,0,0,M,30.22,M,10,M,BKN,OVC,M,M,3399,6000,M,M,M,M,M,M,M,M,M,M,KBDL 180650Z AUTO 00000KT 10SM BKN033 OVC060 M04/M12 A3021 RMK T10401120 MADISHF
BDL,1/18/2019 6:51,-72.6825,41.9381,24.1,10.9,56.59,0,0,0,30.22,1023.7,10,M,BKN,OVC,M,M,3400,6000,M,M,M,M,M,M,M,M,M,24.1,KBDL 180651Z 00000KT 10SM BKN034 OVC060 M04/M12 A3022 RMK AO2 SLP237 T10441117
BDL,1/18/2019 6:55,-72.6825,41.9381,M,M,M,340,3,M,30.22,M,10,M,OVC,M,M,M,3399,M,M,M,M,M,M,M,M,M,M,M,KBDL 180655Z AUTO 34003KT 10SM OVC033 M04/M12 A3021 RMK T10401120 MADISHF
BDL,1/18/2019 7:00,-72.6825,41.9381,M,M,M,0,0,M,30.22,M,10,M,OVC,M,M,M,3399,M,M,M,M,M,M,M,M,M,M,M,KBDL 180700Z AUTO 00000KT 10SM OVC033 M04/M12 A3021 RMK T10401120 MADISHF
BDL,1/18/2019 7:05,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,OVC,M,M,M,3399,M,M,M,M,M,M,M,M,M,M,M,KBDL 180705Z AUTO 00000KT 10SM OVC033 M04/M12 A3022 RMK T10401120 MADISHF
BDL,1/18/2019 7:10,-72.6825,41.9381,M,M,M,0,0,M,30.23,M,10,M,OVC,M,M,M,3600,M,M,M,M,M,M,M,M,M,M,M,KBDL 180710Z AUTO 00000KT 10SM OVC036 M04/M13 A3022 RMK T10401130 MADISHF
BDL,1/18/2019 7:15,-72.6825,41.9381,M,M,M,0,0,M,30.22,M,10,M,BKN,OVC,M,M,3600,6000,M,M,M,M,M,M,M,M,M,M,KBDL 180715Z AUTO 00000KT 10SM BKN036 OVC060 M04/M13 A3021 RMK T10401130 MADISHF
BDL,1/18/2019 7:20,-72.6825,41.9381,M,M,M,360,3,M,30.22,M,10,M,BKN,BKN,OVC,M,3600,4700,6000,M,M,M,M,M,M,M,M,M,KBDL 180720Z AUTO 36003KT 10SM BKN036 BKN047 OVC060 M04/M13 A3021 RMK T10401130 MADISHF
BDL,1/18/2019 7:25,-72.6825,41.9381,M,M,M,0,0,M,30.22,M,10,M,BKN,OVC,M,M,3600,5500,M,M,M,M,M,M,M,M,M,M,KBDL 180725Z AUTO 00000KT 10SM BKN036 OVC055 M04/M12 A3021 RMK T10401120 MADISHF
BDL,1/18/2019 7:30,-72.6825,41.9381,M,M,M,0,0,M,30.22,M,10,M,BKN,OVC,M,M,3600,5000,M,M,M,M,M,M,M,M,M,M,KBDL 180730Z AUTO 00000KT 10SM BKN036 OVC050 M04/M12 A3021 RMK T10401120 MADISHF
BDL,1/18/2019 7:35,-72.6825,41.9381,M,M,M,320,3,M,30.22,M,10,M,BKN,OVC,M,M,3600,5000,M,M,M,M,M,M,M,M,M,M,KBDL 180735Z AUTO 32003KT 10SM BKN036 OVC050 M04/M12 A3021 RMK T10401120 MADISHF
BDL,1/18/2019 7:40,-72.6825,41.9381,M,M,M,320,3,M,30.21,M,10,M,SCT,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 180740Z AUTO 32003KT 10SM SCT033 OVC048 M04/M12 A3020 RMK T10401120 MADISHF
BDL,1/18/2019 7:45,-72.6825,41.9381,M,M,M,350,3,M,30.21,M,10,M,SCT,OVC,M,M,3399,4400,M,M,M,M,M,M,M,M,M,M,KBDL 180745Z AUTO 35003KT 10SM SCT033 OVC044 M04/M13 A3020 RMK T10401130 MADISHF
BDL,1/18/2019 7:50,-72.6825,41.9381,M,M,M,0,0,M,30.21,M,10,M,SCT,OVC,M,M,3399,4400,M,M,M,M,M,M,M,M,M,M,KBDL 180750Z AUTO 00000KT 10SM SCT033 OVC044 M04/M12 A3020 RMK T10401120 MADISHF
BDL,1/18/2019 7:51,-72.6825,41.9381,25,10,52.36,0,0,0,30.21,1023.2,10,M,SCT,OVC,M,M,3400,4400,M,M,M,M,M,M,M,M,M,25,KBDL 180751Z 00000KT 10SM SCT034 OVC044 M04/M12 A3021 RMK AO2 SLP232 T10391122
BDL,1/18/2019 7:55,-72.6825,41.9381,M,M,M,0,0,M,30.21,M,10,M,SCT,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 180755Z AUTO 00000KT 10SM SCT033 OVC048 M04/M12 A3020 RMK T10401120 MADISHF
BDL,1/18/2019 8:00,-72.6825,41.9381,M,M,M,310,3,M,30.2,M,10,M,FEW,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 180800Z AUTO 31003KT 10SM FEW033 OVC048 M04/M12 A3020 RMK T10401120 MADISHF
BDL,1/18/2019 8:05,-72.6825,41.9381,M,M,M,0,0,M,30.2,M,10,M,FEW,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 180805Z AUTO 00000KT 10SM FEW033 OVC048 M04/M12 A3020 RMK T10401120 MADISHF
BDL,1/18/2019 8:10,-72.6825,41.9381,M,M,M,350,3,M,30.2,M,10,M,FEW,SCT,OVC,M,3200,4100,4800,M,M,M,M,M,M,M,M,M,KBDL 180810Z AUTO 35003KT 10SM FEW032 SCT041 OVC048 M04/M13 A3020 RMK T10401130 MADISHF
BDL,1/18/2019 8:15,-72.6825,41.9381,M,M,M,350,3,M,30.19,M,10,M,FEW,OVC,M,M,3900,4600,M,M,M,M,M,M,M,M,M,M,KBDL 180815Z AUTO 35003KT 10SM FEW039 OVC046 M04/M13 A3019 RMK T10401130 MADISHF
BDL,1/18/2019 8:20,-72.6825,41.9381,M,M,M,330,3,M,30.19,M,10,M,FEW,OVC,M,M,3700,4600,M,M,M,M,M,M,M,M,M,M,KBDL 180820Z AUTO 33003KT 10SM FEW037 OVC046 M04/M13 A3019 RMK T10401130 MADISHF
BDL,1/18/2019 8:25,-72.6825,41.9381,M,M,M,330,4,M,30.19,M,10,M,SCT,OVC,M,M,3500,4600,M,M,M,M,M,M,M,M,M,M,KBDL 180825Z AUTO 33004KT 10SM SCT035 OVC046 M04/M12 A3019 RMK T10401120 MADISHF
BDL,1/18/2019 8:30,-72.6825,41.9381,M,M,M,330,3,M,30.18,M,10,M,SCT,OVC,M,M,3500,4400,M,M,M,M,M,M,M,M,M,M,KBDL 180830Z AUTO 33003KT 10SM SCT035 OVC044 M04/M12 A3018 RMK T10401120 MADISHF
BDL,1/18/2019 8:35,-72.6825,41.9381,M,M,M,340,3,M,30.18,M,10,M,FEW,BKN,BKN,M,3399,4100,4800,M,M,M,M,M,M,M,M,M,KBDL 180835Z AUTO 34003KT 10SM FEW033 BKN041 BKN048 M04/M13 A3018 RMK T10401130 MADISHF
BDL,1/18/2019 8:40,-72.6825,41.9381,M,M,M,330,3,M,30.17,M,10,M,FEW,BKN,M,M,3399,4100,M,M,M,M,M,M,M,M,M,M,KBDL 180840Z AUTO 33003KT 10SM FEW033 BKN041 M04/M13 A3017 RMK T10401130 MADISHF
BDL,1/18/2019 8:45,-72.6825,41.9381,M,M,M,0,0,M,30.17,M,10,M,SCT,SCT,M,M,3600,4300,M,M,M,M,M,M,M,M,M,M,KBDL 180845Z AUTO 00000KT 10SM SCT036 SCT043 M04/M12 A3017 RMK T10401120 MADISHF
BDL,1/18/2019 8:50,-72.6825,41.9381,M,M,M,0,0,M,30.17,M,10,M,FEW,SCT,M,M,3200,4300,M,M,M,M,M,M,M,M,M,M,KBDL 180850Z AUTO 00000KT 10SM FEW032 SCT043 M05/M12 A3017 RMK T10501120 MADISHF
BDL,1/18/2019 8:51,-72.6825,41.9381,23,10,56.93,0,0,0,30.17,1021.8,10,M,FEW,SCT,BKN,OVC,3200,4300,14000,25000,M,M,M,M,M,M,M,23,KBDL 180851Z 00000KT 10SM FEW032 SCT043 BKN140 OVC250 M05/M12 A3017 RMK AO2 SLP218 T10501122 58023
BDL,1/18/2019 8:55,-72.6825,41.9381,M,M,M,20,3,M,30.17,M,10,M,FEW,M,M,M,4100,M,M,M,M,M,M,M,M,M,M,M,KBDL 180855Z AUTO 02003KT 10SM FEW041 M05/M12 A3017 RMK T10501120 MADISHF
BDL,1/18/2019 9:00,-72.6825,41.9381,M,M,M,0,0,M,30.16,M,10,M,FEW,M,M,M,4100,M,M,M,M,M,M,M,M,M,M,M,KBDL 180900Z AUTO 00000KT 10SM FEW041 M05/M12 A3015 RMK T10501120 MADISHF
BDL,1/18/2019 9:05,-72.6825,41.9381,M,M,M,0,0,M,30.16,M,10,M,FEW,M,M,M,4100,M,M,M,M,M,M,M,M,M,M,M,KBDL 180905Z AUTO 00000KT 10SM FEW041 M05/M12 A3015 RMK T10501120 MADISHF
BDL,1/18/2019 9:10,-72.6825,41.9381,M,M,M,0,0,M,30.16,M,10,M,SCT,M,M,M,4100,M,M,M,M,M,M,M,M,M,M,M,KBDL 180910Z AUTO 00000KT 10SM SCT041 M05/M12 A3015 RMK T10501120 MADISHF
BDL,1/18/2019 9:15,-72.6825,41.9381,M,M,M,0,0,M,30.16,M,10,M,BKN,M,M,M,3900,M,M,M,M,M,M,M,M,M,M,M,KBDL 180915Z AUTO 00000KT 10SM BKN039 M06/M12 A3015 RMK T10601120 MADISHF
BDL,1/18/2019 9:20,-72.6825,41.9381,M,M,M,0,0,M,30.16,M,10,M,BKN,M,M,M,3700,M,M,M,M,M,M,M,M,M,M,M,KBDL 180920Z AUTO 00000KT 10SM BKN037 M04/M12 A3015 RMK T10401120 MADISHF
BDL,1/18/2019 9:25,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,M,M,M,3500,M,M,M,M,M,M,M,M,M,M,M,KBDL 180925Z AUTO 00000KT 10SM BKN035 M04/M12 A3014 RMK T10401120 MADISHF
BDL,1/18/2019 9:30,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,M,M,M,3500,M,M,M,M,M,M,M,M,M,M,M,KBDL 180930Z AUTO 00000KT 10SM BKN035 M05/M12 A3014 RMK T10501120 MADISHF
BDL,1/18/2019 9:35,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,OVC,M,M,3399,9500,M,M,M,M,M,M,M,M,M,M,KBDL 180935Z AUTO 00000KT 10SM BKN033 OVC095 M05/M11 A3014 RMK T10501110 MADISHF
BDL,1/18/2019 9:40,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,BKN,M,M,3399,9500,M,M,M,M,M,M,M,M,M,M,KBDL 180940Z AUTO 00000KT 10SM BKN033 BKN095 M05/M11 A3014 RMK T10501110 MADISHF
BDL,1/18/2019 9:45,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,BKN,M,M,3200,9500,M,M,M,M,M,M,M,M,M,M,KBDL 180945Z AUTO 00000KT 10SM BKN032 BKN095 M05/M11 A3014 RMK T10501110 MADISHF
BDL,1/18/2019 9:50,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,BKN,M,M,3100,9500,M,M,M,M,M,M,M,M,M,M,KBDL 180950Z AUTO 00000KT 10SM BKN031 BKN095 M05/M12 A3014 RMK T10501120 MADISHF
BDL,1/18/2019 9:51,-72.6825,41.9381,21.9,10.9,62.07,0,0,0,30.15,1021.1,10,M,BKN,BKN,OVC,M,3100,9500,13000,M,M,M,M,M,M,M,M,21.9,KBDL 180951Z 00000KT 10SM BKN031 BKN095 OVC130 M06/M12 A3015 RMK AO2 SLP211 BKN031 V SCT T10561117
BDL,1/18/2019 9:55,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,SCT,BKN,M,M,3100,9000,M,M,M,M,M,M,M,M,M,M,KBDL 180955Z AUTO 00000KT 10SM SCT031 BKN090 M05/M12 A3014 RMK T10501120 MADISHF
BDL,1/18/2019 10:00,-72.6825,41.9381,M,M,M,10,3,M,30.14,M,10,M,FEW,SCT,BKN,M,3100,7000,9000,M,M,M,M,M,M,M,M,M,KBDL 181000Z AUTO 01003KT 10SM FEW031 SCT070 BKN090 M05/M12 A3013 RMK T10501120 MADISHF
BDL,1/18/2019 10:05,-72.6825,41.9381,M,M,M,0,0,M,30.14,M,10,M,FEW,BKN,BKN,M,3100,6500,8500,M,M,M,M,M,M,M,M,M,KBDL 181005Z AUTO 00000KT 10SM FEW031 BKN065 BKN085 M05/M12 A3013 RMK T10501120 MADISHF
BDL,1/18/2019 10:10,-72.6825,41.9381,M,M,M,0,0,M,30.14,M,10,M,FEW,BKN,BKN,M,3100,5500,7000,M,M,M,M,M,M,M,M,M,KBDL 181010Z AUTO 00000KT 10SM FEW031 BKN055 BKN070 M06/M12 A3013 RMK T10601120 MADISHF
BDL,1/18/2019 10:20,-72.6825,41.9381,M,M,M,0,0,M,30.14,M,10,M,BKN,BKN,OVC,M,5500,7000,8500,M,M,M,M,M,M,M,M,M,KBDL 181020Z AUTO 00000KT 10SM BKN055 BKN070 OVC085 M05/M12 A3013 RMK T10501120 MADISHF
BDL,1/18/2019 10:40,-72.6825,41.9381,M,M,M,10,4,M,30.13,M,10,M,OVC,M,M,M,5000,M,M,M,M,M,M,M,M,M,M,M,KBDL 181040Z AUTO 01004KT 10SM OVC050 M05/M12 A3012 RMK T10501120 MADISHF
BDL,1/18/2019 10:45,-72.6825,41.9381,M,M,M,360,3,M,30.13,M,10,M,OVC,M,M,M,5000,M,M,M,M,M,M,M,M,M,M,M,KBDL 181045Z AUTO 36003KT 10SM OVC050 M06/M12 A3012 RMK T10601120 MADISHF
BDL,1/18/2019 10:50,-72.6825,41.9381,M,M,M,0,0,M,30.13,M,10,M,BKN,OVC,M,M,5000,8500,M,M,M,M,M,M,M,M,M,M,KBDL 181050Z AUTO 00000KT 10SM BKN050 OVC085 M05/M12 A3012 RMK T10501120 MADISHF
BDL,1/18/2019 10:51,-72.6825,41.9381,23,10.9,59.26,0,0,0,30.13,1020.5,10,M,BKN,OVC,M,M,5000,8500,M,M,M,M,M,M,M,M,M,23,KBDL 181051Z 00000KT 10SM BKN050 OVC085 M05/M12 A3013 RMK AO2 SLP205 T10501117
BDL,1/18/2019 10:55,-72.6825,41.9381,M,M,M,0,0,M,30.13,M,10,M,OVC,M,M,M,5000,M,M,M,M,M,M,M,M,M,M,M,KBDL 181055Z AUTO 00000KT 10SM OVC050 M05/M12 A3012 RMK T10501120 MADISHF
BDL,1/18/2019 11:00,-72.6825,41.9381,M,M,M,0,0,M,30.13,M,10,M,OVC,M,M,M,4800,M,M,M,M,M,M,M,M,M,M,M,KBDL 181100Z AUTO 00000KT 10SM OVC048 M06/M11 A3012 RMK T10601110 MADISHF
BDL,1/18/2019 11:05,-72.6825,41.9381,M,M,M,10,3,M,30.13,M,10,M,OVC,M,M,M,4800,M,M,M,M,M,M,M,M,M,M,M,KBDL 181105Z AUTO 01003KT 10SM OVC048 M05/M12 A3012 RMK T10501120 MADISHF
BDL,1/18/2019 11:10,-72.6825,41.9381,M,M,M,10,3,M,30.13,M,10,M,OVC,M,M,M,5000,M,M,M,M,M,M,M,M,M,M,M,KBDL 181110Z AUTO 01003KT 10SM OVC050 M05/M12 A3012 RMK T10501120 MADISHF
BDL,1/18/2019 11:15,-72.6825,41.9381,M,M,M,360,3,M,30.13,M,10,M,OVC,M,M,M,5000,M,M,M,M,M,M,M,M,M,M,M,KBDL 181115Z AUTO 36003KT 10SM OVC050 M06/M12 A3012 RMK T10601120 MADISHF
BDL,1/18/2019 11:20,-72.6825,41.9381,M,M,M,330,3,M,30.14,M,10,M,OVC,M,M,M,5000,M,M,M,M,M,M,M,M,M,M,M,KBDL 181120Z AUTO 33003KT 10SM OVC050 M05/M12 A3013 RMK T10501120 MADISHF
BDL,1/18/2019 11:25,-72.6825,41.9381,M,M,M,340,3,M,30.14,M,10,M,OVC,M,M,M,5000,M,M,M,M,M,M,M,M,M,M,M,KBDL 181125Z AUTO 34003KT 10SM OVC050 M05/M12 A3013 RMK T10501120 MADISHF
BDL,1/18/2019 11:30,-72.6825,41.9381,M,M,M,340,3,M,30.14,M,10,M,FEW,OVC,M,M,2200,5000,M,M,M,M,M,M,M,M,M,M,KBDL 181130Z AUTO 34003KT 10SM FEW022 OVC050 M05/M11 A3013 RMK T10501110 MADISHF
BDL,1/18/2019 11:35,-72.6825,41.9381,M,M,M,0,0,M,30.14,M,10,M,SCT,OVC,M,M,2200,5000,M,M,M,M,M,M,M,M,M,M,KBDL 181135Z AUTO 00000KT 10SM SCT022 OVC050 M05/M12 A3013 RMK T10501120 MADISHF
BDL,1/18/2019 11:40,-72.6825,41.9381,M,M,M,0,0,M,30.14,M,10,M,FEW,OVC,M,M,2100,5000,M,M,M,M,M,M,M,M,M,M,KBDL 181140Z AUTO 00000KT 10SM FEW021 OVC050 M05/M12 A3013 RMK T10501120 MADISHF
BDL,1/18/2019 11:45,-72.6825,41.9381,M,M,M,20,3,M,30.14,M,10,M,FEW,OVC,M,M,2100,5000,M,M,M,M,M,M,M,M,M,M,KBDL 181145Z AUTO 02003KT 10SM FEW021 OVC050 M04/M12 A3013 RMK T10401120 VRB03KT  MADISHF
BDL,1/18/2019 11:50,-72.6825,41.9381,M,M,M,360,4,M,30.14,M,10,M,FEW,BKN,BKN,M,2100,4800,9500,M,M,M,M,M,M,M,M,M,KBDL 181150Z AUTO 36004KT 10SM FEW021 BKN048 BKN095 M04/M11 A3013 RMK T10401110 MADISHF
BDL,1/18/2019 11:51,-72.6825,41.9381,24.1,10.9,56.59,360,4,0,30.14,1020.9,10,M,SCT,BKN,BKN,M,2000,4800,9500,M,M,M,M,M,M,M,M,18.19,KBDL 181151Z 36004KT 10SM SCT020 BKN048 BKN095 M04/M12 A3014 RMK AO2 SLP209 T10441117 11039 21056 55009
BDL,1/18/2019 11:55,-72.6825,41.9381,M,M,M,10,4,M,30.14,M,10,M,SCT,OVC,M,M,1999,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181155Z AUTO 01004KT 10SM SCT019 OVC048 M04/M12 A3013 RMK T10401120 MADISHF
BDL,1/18/2019 12:00,-72.6825,41.9381,M,M,M,360,4,M,30.14,M,10,M,SCT,OVC,M,M,1800,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181200Z AUTO 36004KT 10SM SCT018 OVC048 M04/M12 A3013 RMK T10401120 MADISHF
BDL,1/18/2019 12:05,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,OVC,M,M,1800,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181205Z AUTO 00000KT 10SM BKN018 OVC048 M04/M12 A3014 RMK T10401120 MADISHF
BDL,1/18/2019 12:08,-72.6825,41.9381,24.1,10.9,56.59,0,0,0,30.15,M,10,M,BKN,OVC,M,M,1800,4800,M,M,M,M,M,M,M,M,M,24.1,KBDL 181208Z 00000KT 10SM BKN018 OVC048 M04/M12 A3015 RMK AO2 T10441117
BDL,1/18/2019 12:10,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,OVC,M,M,1800,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181210Z AUTO 00000KT 10SM BKN018 OVC048 M04/M12 A3014 RMK T10401120 MADISHF
BDL,1/18/2019 12:15,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,BKN,OVC,M,M,1800,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181215Z AUTO 00000KT 10SM BKN018 OVC048 M04/M12 A3014 RMK T10401120 MADISHF
BDL,1/18/2019 12:20,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,SCT,OVC,M,M,1800,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181220Z AUTO 00000KT 10SM SCT018 OVC048 M04/M12 A3014 RMK T10401120 MADISHF
BDL,1/18/2019 12:25,-72.6825,41.9381,M,M,M,340,3,M,30.15,M,10,M,FEW,SCT,OVC,M,1800,3300,4800,M,M,M,M,M,M,M,M,M,KBDL 181225Z AUTO 34003KT 10SM FEW018 SCT033 OVC048 M04/M11 A3014 RMK T10401110 MADISHF
BDL,1/18/2019 12:26,-72.6825,41.9381,24.1,12,59.42,350,3,0,30.15,M,10,M,FEW,SCT,OVC,M,1800,3300,4800,M,M,M,M,M,M,M,M,19.66,KBDL 181226Z 35003KT 10SM FEW018 SCT033 OVC048 M04/M11 A3015 RMK AO2 T10441111
BDL,1/18/2019 12:30,-72.6825,41.9381,M,M,M,0,0,M,30.15,M,10,M,FEW,BKN,OVC,M,1800,3300,4700,M,M,M,M,M,M,M,M,M,KBDL 181230Z AUTO 00000KT 10SM FEW018 BKN033 OVC047 M04/M12 A3014 RMK T10401120 MADISHF
BDL,1/18/2019 12:35,-72.6825,41.9381,M,M,M,360,3,M,30.14,M,10,M,BKN,OVC,M,M,3399,4700,M,M,M,M,M,M,M,M,M,M,KBDL 181235Z AUTO 36003KT 10SM BKN033 OVC047 M04/M12 A3013 RMK T10401120 MADISHF
BDL,1/18/2019 12:40,-72.6825,41.9381,M,M,M,0,0,M,30.14,M,10,M,BKN,OVC,M,M,3399,4700,M,M,M,M,M,M,M,M,M,M,KBDL 181240Z AUTO 00000KT 10SM BKN033 OVC047 M04/M12 A3013 RMK T10401120 MADISHF
BDL,1/18/2019 12:45,-72.6825,41.9381,M,M,M,10,3,M,30.14,M,10,M,BKN,OVC,M,M,3399,4700,M,M,M,M,M,M,M,M,M,M,KBDL 181245Z AUTO 01003KT 10SM BKN033 OVC047 M04/M12 A3013 RMK T10401120 MADISHF
BDL,1/18/2019 12:50,-72.6825,41.9381,M,M,M,20,4,M,30.14,M,10,M,BKN,OVC,M,M,3399,4700,M,M,M,M,M,M,M,M,M,M,KBDL 181250Z AUTO 02004KT 10SM BKN033 OVC047 M04/M12 A3013 RMK T10401120 MADISHF
BDL,1/18/2019 12:51,-72.6825,41.9381,24.1,10.9,56.59,20,4,0,30.14,1020.9,10,M,BKN,OVC,M,M,3400,4700,M,M,M,M,M,M,M,M,M,18.19,KBDL 181251Z 02004KT 10SM BKN034 OVC047 M04/M12 A3014 RMK AO2 SLP209 T10441117
BDL,1/18/2019 12:55,-72.6825,41.9381,M,M,M,10,3,M,30.14,M,10,M,SCT,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181255Z AUTO 01003KT 10SM SCT033 OVC048 M04/M12 A3013 RMK T10401120 MADISHF
BDL,1/18/2019 13:00,-72.6825,41.9381,M,M,M,10,3,M,30.14,M,10,M,SCT,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181300Z AUTO 01003KT 10SM SCT033 OVC048 M04/M12 A3013 RMK T10401120 MADISHF
BDL,1/18/2019 13:05,-72.6825,41.9381,M,M,M,10,3,M,30.13,M,10,M,SCT,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181305Z AUTO 01003KT 10SM SCT033 OVC048 M04/M12 A3012 RMK T10401120 MADISHF
BDL,1/18/2019 13:10,-72.6825,41.9381,M,M,M,30,3,M,30.13,M,10,M,SCT,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181310Z AUTO 03003KT 10SM SCT033 OVC048 M04/M12 A3012 RMK T10401120 MADISHF
BDL,1/18/2019 13:15,-72.6825,41.9381,M,M,M,20,3,M,30.13,M,10,M,SCT,OVC,M,M,3399,4800,M,M,M,M,M,M,M,M,M,M,KBDL 181315Z AUTO 02003KT 10SM SCT033 OVC048 M04/M12 A3012 RMK T10401120 MADISHF
BDL,1/18/2019 13:25,-72.6825,41.9381,M,M,M,70,3,M,30.12,M,10,M,FEW,OVC,M,M,3300,4700,M,M,M,M,M,M,M,M,M,M,KBDL 181325Z AUTO 07003KT 10SM FEW033 OVC047 M04/M12 A3012 RMK T10401120 MADISHF
BDL,1/18/2019 13:30,-72.6825,41.9381,M,M,M,0,0,M,30.12,M,10,M,FEW,OVC,M,M,3300,4700,M,M,M,M,M,M,M,M,M,M,KBDL 181330Z AUTO 00000KT 10SM FEW033 OVC047 M04/M12 A3012 RMK T10401120 MADISHF
